person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,person_gender_female,person_gender_male,person_education_Associate,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_Yes
24.0,22540.0,0,3000.0,15.27,0.13,2.0,698,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
23.0,22601.0,2,3000.0,15.99,0.13,2.0,571,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
22.0,22615.0,0,3000.0,13.99,0.13,4.0,687,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
22.0,22916.0,0,3000.0,10.59,0.13,3.0,669,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23.0,23092.0,0,3000.0,13.06,0.13,2.0,553,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
22.0,22402.0,0,3000.0,11.86,0.13,2.0,706,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
21.0,22805.0,0,3000.0,9.7,0.13,2.0,630,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
21.0,23480.0,0,3000.0,10.99,0.13,4.0,495,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
22.0,23799.0,0,3000.0,13.06,0.13,2.0,670,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23.0,24325.0,0,3000.0,9.99,0.12,3.0,603,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26.0,40045.0,8,3000.0,13.22,0.07,4.0,559,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
21.0,24419.0,0,3000.0,10.99,0.12,2.0,621,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
22.0,24110.0,3,3000.0,11.01,0.12,3.0,662,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
22.0,27153.0,0,3000.0,13.49,0.11,3.0,534,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
22.0,28227.0,0,3000.0,6.62,0.11,3.0,673,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
22.0,37039.0,0,3000.0,11.01,0.08,4.0,628,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
24.0,36702.0,0,3000.0,19.29,0.08,2.0,659,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
25.0,36906.0,1,3000.0,12.98,0.08,3.0,641,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
23.0,37048.0,2,3000.0,15.2,0.08,2.0,625,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
21.0,37306.0,0,3000.0,16.32,0.08,3.0,636,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
24.0,37032.0,0,3000.0,13.98,0.08,2.0,654,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
25.0,36967.0,3,3000.0,11.01,0.08,4.0,506,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
21.0,40845.0,0,2000.0,14.27,0.05,4.0,582,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25.0,40310.0,4,5000.0,8.49,0.12,3.0,612,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
26.0,38208.0,3,3000.0,13.36,0.08,4.0,634,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
26.0,40702.0,4,10150.0,8.49,0.25,2.0,649,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
23.0,38067.0,1,3000.0,11.89,0.08,2.0,666,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
23.0,40647.0,2,8000.0,7.49,0.2,3.0,693,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
24.0,39637.0,1,3000.0,12.29,0.08,2.0,672,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
25.0,39348.0,3,3000.0,9.32,0.08,2.0,679,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
23.0,39957.0,1,3000.0,10.0,0.08,2.0,641,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
22.0,40642.0,0,12375.0,7.29,0.3,2.0,673,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25.0,40259.0,3,3000.0,5.99,0.07,2.0,651,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
22.0,43134.0,4,3000.0,11.01,0.07,2.0,648,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
22.0,35960.0,0,3000.0,13.3,0.08,2.0,637,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
21.0,40293.0,0,7800.0,9.88,0.19,2.0,643,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
25.0,38131.0,3,3000.0,11.01,0.08,4.0,667,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24.0,46942.0,4,3000.0,13.06,0.06,4.0,677,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
21.0,46751.0,3,3000.0,7.05,0.06,4.0,649,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
22.0,46656.0,0,3000.0,10.28,0.06,3.0,654,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
24.0,46652.0,4,3000.0,17.56,0.06,2.0,628,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
24.0,40148.0,4,4000.0,13.04,0.1,4.0,649,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
26.0,40598.0,5,3000.0,11.49,0.07,3.0,668,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
23.0,40395.0,1,12200.0,10.99,0.3,4.0,626,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
24.0,49260.0,3,3000.0,10.74,0.06,3.0,662,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
25.0,49128.0,2,3000.0,10.25,0.06,2.0,616,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
22.0,45499.0,0,3000.0,20.0,0.07,2.0,643,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
23.0,52637.0,4,3000.0,8.49,0.06,4.0,649,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
22.0,45569.0,0,3000.0,11.11,0.07,2.0,604,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
23.0,45500.0,0,3000.0,10.75,0.07,4.0,459,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
21.0,40938.0,0,11200.0,13.92,0.27,4.0,659,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
25.0,55064.0,5,3000.0,7.9,0.05,4.0,633,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
24.0,41088.0,2,10000.0,11.01,0.24,4.0,693,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
26.0,47976.0,4,3000.0,11.01,0.06,2.0,589,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
24.0,47921.0,3,3000.0,14.61,0.06,4.0,681,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
21.0,48436.0,0,3000.0,13.67,0.06,2.0,682,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
24.0,48982.0,1,3000.0,11.01,0.06,3.0,694,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
25.0,40937.0,3,7125.0,7.51,0.17,3.0,655,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24.0,49243.0,2,3000.0,17.27,0.06,2.0,649,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
22.0,57326.0,0,3000.0,6.62,0.05,2.0,628,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
25.0,41003.0,0,9750.0,11.01,0.24,3.0,600,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
26.0,58088.0,7,3000.0,6.76,0.05,2.0,639,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
23.0,41137.0,2,4000.0,14.79,0.1,2.0,620,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
24.0,51314.0,0,3000.0,11.01,0.06,3.0,609,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
25.0,61044.0,0,3000.0,6.03,0.05,3.0,590,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
26.0,54295.0,3,3000.0,7.49,0.06,4.0,574,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
23.0,53799.0,0,3000.0,9.62,0.06,4.0,659,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
24.0,63091.0,3,3000.0,10.59,0.05,2.0,657,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
22.0,56291.0,0,3000.0,15.62,0.05,2.0,544,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25.0,63776.0,1,3000.0,12.99,0.05,4.0,608,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
25.0,59371.0,5,12000.0,11.01,0.2,4.0,653,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
23.0,59299.0,1,12000.0,10.25,0.2,4.0,592,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
23.0,41913.0,1,1000.0,10.59,0.02,2.0,590,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
25.0,60517.0,1,12000.0,7.14,0.2,4.0,602,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
21.0,41953.0,0,2500.0,7.88,0.06,3.0,654,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
21.0,60925.0,0,12000.0,11.71,0.2,3.0,530,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
24.0,54064.0,1,12000.0,12.23,0.22,3.0,669,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
24.0,61257.0,3,12000.0,7.51,0.2,4.0,647,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
23.0,53866.0,0,12000.0,11.01,0.22,4.0,647,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
25.0,54102.0,2,12000.0,15.31,0.22,3.0,642,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
23.0,53910.0,0,12000.0,16.0,0.22,2.0,621,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26.0,41753.0,0,12000.0,6.03,0.29,4.0,660,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23.0,42174.0,2,10000.0,6.99,0.24,4.0,631,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
23.0,62046.0,3,12000.0,12.99,0.19,3.0,674,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
25.0,42203.0,6,2000.0,7.66,0.05,4.0,614,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22.0,63111.0,0,12000.0,13.61,0.19,3.0,583,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
25.0,57065.0,2,12000.0,13.11,0.21,4.0,610,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
23.0,57257.0,0,12000.0,16.29,0.21,3.0,630,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
25.0,41803.0,0,6000.0,15.7,0.14,3.0,670,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24.0,41613.0,3,10000.0,12.18,0.24,4.0,650,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
21.0,67003.0,0,12000.0,10.62,0.18,2.0,600,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25.0,59792.0,4,12000.0,13.49,0.2,2.0,624,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,67114.0,0,12000.0,13.79,0.18,2.0,563,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
23.0,41791.0,1,9000.0,13.47,0.22,4.0,669,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
21.0,68428.0,1,12000.0,10.75,0.18,4.0,652,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
23.0,68294.0,0,12000.0,10.75,0.18,3.0,651,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
25.0,61219.0,0,12000.0,14.74,0.2,2.0,532,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
23.0,69560.0,0,12000.0,11.01,0.17,4.0,599,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
26.0,69402.0,4,12000.0,10.99,0.17,4.0,610,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
23.0,62035.0,1,12000.0,17.99,0.19,4.0,619,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
25.0,62740.0,3,12000.0,13.47,0.19,3.0,673,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
23.0,63238.0,2,12000.0,15.95,0.19,3.0,611,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
24.0,63729.0,0,12000.0,9.99,0.19,4.0,603,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
23.0,42545.0,3,10000.0,10.59,0.24,2.0,563,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
24.0,63688.0,1,3000.0,11.01,0.05,2.0,646,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
25.0,64810.0,3,3000.0,13.99,0.05,2.0,615,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
22.0,42880.0,1,1500.0,13.49,0.03,3.0,661,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
25.0,65750.0,0,3000.0,9.32,0.05,3.0,625,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
25.0,42648.0,2,5125.0,6.99,0.12,2.0,634,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25.0,42471.0,4,9450.0,5.99,0.22,4.0,623,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
22.0,67025.0,0,3000.0,12.68,0.04,4.0,627,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
25.0,59830.0,0,3000.0,12.68,0.05,3.0,631,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22.0,59387.0,2,3000.0,12.23,0.05,2.0,593,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
26.0,66852.0,1,3000.0,11.01,0.04,2.0,666,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
25.0,68484.0,1,3000.0,12.69,0.04,3.0,596,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
24.0,60935.0,1,3000.0,11.01,0.05,2.0,611,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
25.0,61463.0,5,3000.0,14.42,0.05,2.0,618,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23.0,71381.0,0,3000.0,9.88,0.04,2.0,598,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
21.0,42977.0,0,10000.0,11.01,0.23,4.0,601,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23.0,43410.0,0,5000.0,11.71,0.12,4.0,707,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
26.0,72912.0,4,3000.0,10.0,0.04,3.0,608,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23.0,72910.0,0,3000.0,10.25,0.04,4.0,609,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
24.0,67289.0,3,3000.0,8.9,0.04,3.0,586,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
21.0,42886.0,0,5000.0,14.27,0.12,3.0,677,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
23.0,68599.0,1,3000.0,14.84,0.04,3.0,615,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,70631.0,2,3000.0,9.07,0.04,2.0,586,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23.0,71418.0,1,3000.0,10.36,0.04,4.0,672,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
22.0,71685.0,0,3000.0,12.84,0.04,3.0,672,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
22.0,78958.0,0,3000.0,6.99,0.04,4.0,701,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
22.0,42843.0,0,8000.0,12.69,0.19,4.0,644,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
26.0,43036.0,3,8000.0,12.69,0.19,3.0,669,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
25.0,73304.0,2,3000.0,13.47,0.04,3.0,566,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
23.0,43026.0,2,12000.0,12.42,0.28,3.0,674,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
26.0,66361.0,4,3000.0,19.42,0.05,2.0,658,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
24.0,78179.0,3,3000.0,15.21,0.04,4.0,603,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
22.0,86011.0,0,3000.0,14.65,0.03,4.0,704,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
26.0,43017.0,6,7200.0,10.59,0.17,3.0,641,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
24.0,35820.0,1,6000.0,15.62,0.17,3.0,653,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23.0,42983.0,1,3825.0,7.49,0.09,4.0,584,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
25.0,43305.0,5,6400.0,11.01,0.15,2.0,591,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25.0,81209.0,5,3000.0,16.02,0.04,4.0,627,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
23.0,102931.0,1,3000.0,7.49,0.03,3.0,604,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
25.0,43204.0,0,10000.0,11.99,0.23,4.0,533,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
25.0,42975.0,3,5000.0,5.99,0.12,4.0,641,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
22.0,35446.0,0,9000.0,11.01,0.25,4.0,588,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
24.0,121238.0,2,3000.0,9.76,0.02,3.0,665,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
26.0,124895.0,4,3000.0,7.88,0.02,4.0,605,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
24.0,150900.0,2,3000.0,14.72,0.02,3.0,591,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
26.0,150915.0,2,3000.0,12.21,0.02,4.0,625,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
24.0,171265.0,1,3000.0,7.88,0.02,2.0,642,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
25.0,166103.0,1,3000.0,13.06,0.02,2.0,580,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
25.0,22077.0,5,3025.0,11.49,0.14,2.0,686,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26.0,42901.0,6,8000.0,5.42,0.19,2.0,673,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
23.0,35590.0,4,10000.0,18.62,0.28,3.0,560,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
21.0,19243.0,0,3150.0,10.99,0.16,4.0,538,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
22.0,116053.0,1,3150.0,6.0,0.03,2.0,679,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
24.0,15394.0,6,3200.0,5.99,0.21,3.0,668,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
24.0,42973.0,2,7775.0,11.01,0.18,2.0,621,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
21.0,15237.0,0,3200.0,11.49,0.21,2.0,631,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22.0,19960.0,0,3200.0,17.93,0.16,4.0,618,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25.0,20168.0,4,3200.0,9.32,0.16,2.0,620,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
21.0,22703.0,0,3200.0,8.49,0.14,3.0,609,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
23.0,22337.0,2,3200.0,11.01,0.14,4.0,586,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
23.0,35921.0,0,6000.0,7.88,0.17,2.0,583,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23.0,25179.0,0,3200.0,16.0,0.13,2.0,588,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25.0,28353.0,5,3200.0,14.79,0.11,2.0,691,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
24.0,31081.0,4,3200.0,13.11,0.1,4.0,633,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
24.0,43249.0,2,2950.0,11.01,0.07,4.0,618,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
23.0,38298.0,1,3200.0,11.49,0.08,4.0,690,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
23.0,38443.0,0,3200.0,13.49,0.08,4.0,690,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
22.0,38406.0,0,3200.0,11.99,0.08,2.0,593,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
24.0,35635.0,3,1450.0,11.01,0.04,4.0,709,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
25.0,35631.0,6,3200.0,17.49,0.09,2.0,614,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
22.0,37248.0,1,3200.0,15.62,0.09,4.0,635,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
21.0,37579.0,0,3200.0,10.37,0.09,3.0,574,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
25.0,40697.0,6,3200.0,12.99,0.08,2.0,539,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
24.0,50896.0,1,3200.0,9.63,0.06,3.0,534,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
24.0,53840.0,2,3200.0,8.0,0.06,2.0,647,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
23.0,55107.0,0,3200.0,7.37,0.06,3.0,587,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
26.0,35793.0,3,11200.0,11.14,0.31,4.0,708,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
25.0,51085.0,2,3200.0,15.7,0.06,2.0,618,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25.0,58524.0,2,3200.0,11.01,0.05,4.0,657,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
23.0,42856.0,0,12800.0,11.83,0.3,2.0,545,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
26.0,66870.0,5,3200.0,8.49,0.05,3.0,509,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
22.0,65835.0,2,3200.0,16.49,0.05,4.0,680,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
26.0,74613.0,4,3200.0,9.91,0.04,2.0,653,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
26.0,78910.0,3,3200.0,11.71,0.04,3.0,591,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23.0,94751.0,5,3200.0,10.99,0.03,3.0,648,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
21.0,103186.0,0,3200.0,10.25,0.03,4.0,636,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
25.0,94354.0,0,3200.0,14.59,0.03,3.0,640,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
22.0,36267.0,1,7500.0,10.08,0.21,4.0,611,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
22.0,13178.0,0,3250.0,11.01,0.25,2.0,668,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
22.0,18155.0,1,3250.0,16.29,0.18,4.0,603,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
24.0,20315.0,2,3250.0,12.42,0.16,4.0,698,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
22.0,21770.0,1,3250.0,6.91,0.15,2.0,594,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
23.0,22510.0,0,3250.0,11.01,0.14,4.0,619,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
23.0,22710.0,0,3250.0,13.22,0.14,2.0,655,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22.0,25541.0,2,3250.0,14.26,0.13,2.0,664,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
24.0,31255.0,4,3250.0,13.67,0.1,4.0,671,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
26.0,34397.0,4,3250.0,14.59,0.09,4.0,631,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
25.0,37243.0,2,3250.0,5.42,0.09,3.0,630,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
24.0,47994.0,3,3250.0,8.94,0.07,2.0,635,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
21.0,42760.0,0,3000.0,15.58,0.07,3.0,689,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
21.0,35547.0,0,7400.0,17.56,0.21,3.0,658,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
24.0,42735.0,3,9600.0,7.88,0.22,3.0,663,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
24.0,43024.0,0,8000.0,14.96,0.19,4.0,631,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
21.0,43227.0,0,3600.0,8.0,0.08,2.0,691,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
